Carimbo de data/hora,"Primeiramente, conte-me um tico sobre você. Quantos anos você tem?",Entendi. E como você se identifica?,"Ah, que bacana. Por obséquio, caso estude na FGV Rio, marque as caixas correspondentes à(s) sua(s) graduação(/ões):","Ok, vamos começar. As regras são o seguinte. Você e o animal numa luta mano a mano. O animal a ser imaginado é um representante médio de sua espécie (pode se basear na foto).
Nem você nem o animal tem direito a usar armas e a luta se passa num local plano e infinito, de forma que não é possível tomar vantagens do cenário. Ambos estão extremamente motivados, e apenas um sairá vivo. A resposta é dada de 0 a 10, representando o quão confiante você está que derrotaria o animal caso necessário. Capiche?","Ok, primeiro oponente. Você venceria um porco médio?",[Porco] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Pagarias o pato?,[Pato] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Hmm.. e quanto a um macaco?,[Macaco] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Mostraria que não é uma galinha? (fica melhor em inglês),[Galinha] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Você ganharia de um lobo?,[Lobo] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Que tal um cervo?,[Cervo] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Tankarias um crocodilo?,[Crocodilo] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,"Contra um ganso, talvez?",[Ganso] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Vencerias um gorila?,[Gorila] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,És páreo para um avestruz?,[Avestruz] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,É capaz de derrotar um javali?,[Javali] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Triunfarias perante um bode?,[Bode] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Mostraria para um cavalo quem é que manda?,[Cavalo] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Sairias vivo contra uma coruja?,[Coruja] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Derrotarias uma onça?,[Onça] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Ainda estaria de pé contra um guaxinim?,[Guaxinim] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Sobreviveria uma cobra?,[Cobra] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Teria histórias para contar pós vaca?,[Vaca] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Venceria um canguru na porradaria?,[Canguru] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Teria sucesso em vencer um leão?,[Leão] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Contra um carangueijo-dos-coqueiros também?,[Carangueijo] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,"Quem sobra, você ou a morsa?",[Morsa] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Da pra dales contra um touro?,[Touro] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,"Tá, mas e um urso?",[Urso] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,A raposa ainda faria barulhos (referência música)?,[Raposa] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Conseguirias club esse penguin? Ok talvez esteja difícil ficar fazendo um textinho diferente pra todos eles,[Pinguim] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Acha que tens o necessário para esmagar essa rata?,[Rato] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Estaria em um pedaço após lutar contra uma capivara?,[Capivara] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Contra um elefante também?,[Elefante] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Um porco-espinho..? (não confundir com ouriço),[Porco-espinho] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,E uma tartaruga gigante? (não confundir com um ouriço também),[Tartaruga] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Um camelo? (tem duas corcovas),[Camelo] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,E um dromedário? (tem uma corcova),[Dromedário] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,E um lagarto? (não tem corcovas),[Lagarto] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,"Por fim, vencerias um ornitorrinco? (ambos tem direito a um chapéu)",[Ornitorrinco] Gostaria de esclarecer um pouco mais? Sinta-se  vontade para contar alguma estratégia ou motivos pelo qual acha que perderia/venceria.,Obrigado por chegar ao fim! Alguma sugestão?
30/11/2022 09:53:04,19,Masculino,,Sim. Li o texto inteiro (umas duas vezes pra ter certeza que não esqueci nenhum detalhe) e sei que levarei tudo em consideração para minha resposta.,10,O porco tem vários pontos cegos que posso explorar B),0,Ele é um pato.,9,"O macaco é uma versão sem update da gente, logo, perderia num mano a mano.",8,"A galinha seria um oponente difícil, pois sua agilidade juntamente com seu grito de guerra (buff de força +10) a tornaria muito forte, mas, o seu pescoço exposto e seu peso leve ainda são grandes desvantagens que o animal tem.",0,"o lobo...o lobo pede. MIM DÊ, AUUUUUUUUUUU (Animals - Maroon 5)",5,"Sua velocidade extremamente superior e a sua arma perfurante fazem parecer um oponente invencível, mas, focando os ataques nas pernas deste animal fazem o resto da sua build despencar. Mas ainda acho possível o oponente ganhar drenando toda a stamina da minha build.",0,"Manaus é literal o dark souls do brasil, justamente por conta deste inimigo específico. Sua força combinada com poucos weakpoints (somente o seu pescoço) fazem dele um oponente impossível de lidar sem armamento adequado.",10,"Mesmo que pareça contraditório, gansos são espécies muito inferiores aos do pato. Isso se dá porque o pato tem uma diferença de intelecto muito superior a do ganso (Aproximadamente 11 pontos de diferença), por conta disso, o ganso nunca ganharia pois deixaria seus weakpoints expostos a todo momento (suas asas e seu pescoço).",3,"O Gorila é a definição da build força/tank usada antigamente pelos humanos, combinados com um intelecto intermediário (8-10 pontos) realmente fazem deste animal um oponente direto do humano, mas como sua força e resistência são grandes demais e é um combate mano a mano, diria que é uma luta quase perdida.",10,"Pernas longas e um pescoço sem proteção nenhuma, só foi colocado no jogo para servir de alimento para os animais.",7,"A mesma estratégia usada no porco, há muitos pontos cegos no javali porém sua força e robustez fazem dele uma luta um pouco mais difícil que contra um porco.",9,"Apesar de sua aparência intimidadora, seus chifres são o ponto mais fraco deste animal pois são facilmente colocados contra o mesmo, impedindo o seu movimento e também os seus ataques, visto que é o único moveset disponível do bode (avançar - 4 pp).",2,Eu não teria coragem de matar um cavalo...,10,"Após usar um grab em suas asas, a coruja fica sem opções de ataque e de movimentação, fazendo-a de um oponente simples.",0,"Os humanos só conseguiram lidar com onças de dois jeitos, uma é fazendo amizade com as mesmas e a outra foi só após liberar a árvore de armas a distância, é um oponente realmente intimidador e não teria coragem nem de tentar a luta.",8,"O guaxinim apesar de um animal fraco ele é bastante inteligente, talvez com carisma ele me derrotaria facilmente pois não tenho coragem de matar um guaxinim. ",10,"Aprendi a matar cobras com o maior domador de cobras do brasil (Sidney do FFR), portanto, não tenho mais medo de nenhuma destas pois depois do primeiro evade seus ataques não são mais efetivos. ",10,"A vaca não possui armas além de seu próprio peso, sendo um familiar mais fraco do boi, após dominar seu campo de visão ela fica bastante fácil de lidar.",5,"O Canguru é um oponente equilibrado para o humano, nascendo naturalmente com a árvore de boxing, uma vantagem clara acima dos humanos pois é uma árvore muito dolorosa de upar, mas, devido as suas poucas opções de defesa o canguru ainda tem desvantagens contra os golpes de grab dos humanos.",0,Ele é o rei da floresta e sempre será.,1,"Sua CA é muito alta, fazendo de um oponente incrivelmente ágil e também difícil de matar, seus golpes cortantes e seu nível de postura fazem deste inimigo extremamente perigoso, ainda mais porque os carangueijos nascem com o surpreendente buff ""crab dance"", que upa todos os seus atributos à nível máximo.",10,"A Morsa é um oponente muito fácil pois seu nível baixo de stamina faz dela um oponente de fácil manobras, primeiros rounds serão só acabando com seu vigor e os outros poderemos combar todos os ataques, principalmente em seus olhos e dentes que são duas peças frágeis de sua build.",4,"Seus chifres evoluiram de forma correta, sua build de resistência e força juntamente com uma agilidade muito maior a do humano fazem deste animal um oponente de dificuldade extrema, porém com cuidado e precisão nas esquivas o animal rapidamente perde todo o seu fôlego, sendo uma técnica usada pela nossa subraça antiga (os vikings).",0,Muito tank e sem weakpoints acessíveis,10,"Após vários tutoriais de caçada cujo assisti quando criança, com a maior domadora de raposas do mundo, a Dora aventureira realmente faz essa luta parecer patética, a raposa não tem o que é preciso para lutar com um humano.",10,"O terreno desfavorável ao animal faz das principais habilidades dele (esquiar, avançar no gelo e debochar) inviáveis, portanto sua build é inútil por conta do terreno em que ocorrerá a batalha.",4,"Os europeus foram quase exterminados devido a este animal, podendo ser vitorioso mesmo após perder a sua vida.",1,Ok i pull up,0,"Build desbalanceada, adm do servidor realmente não dá ouvidos as reclamações feitas pela raça humana.",8,seria doloroso mas após manejar sua face frontal ficaria fácil de vencer contra este animal.,10,"A tartaruga tentaria ganhar por FF com a sua habilidade icônica ""harden"", porém seria facilmente derrotado pois o humano pode matar a tartaruga utilizando sua habilidade ""jogar objeto"".",10,"suas frágeis pernas e seu pescoço exposto fazem dele patético de lutar contra, fora que não tem nenhum método de ataque eficaz.",10,Mesma razão do Camelo.,6,"Uma luta difícil de lidar visto que o largato não tem corcovas, mas, como seu corpo alongado dá a possibilidade de um grab do humano, sua build se torna inútil já que o humano tem a vantagem de altura e também de peso para por em cima do seu corpo.",0,Não pois ele tem um chapéu.,Nerfar o elefante e dar ao pato o troféu de battle royale
30/11/2022 10:08:36,20,Masculino,,Sim. Li o texto inteiro (umas duas vezes pra ter certeza que não esqueci nenhum detalhe) e sei que levarei tudo em consideração para minha resposta.,7,"Acho que o porco teria bastante força corporal, então se eu não for cuidadoso ele pode me derrubar, o que colocaria em uma clara posição de desvantagem. Tirando isso, não vejo como ele poderia me machucar muito, então eu provavelmente venceria.",10,"É um PATO. Ele pode até dar medo com o tanto que ele corre e fica fazendo quack quack, mas se ignorar isso é só encostar nele que você ganha.",7,"Talvez eu teria dificuldades pra alcançar o macaco, porque ele é bem ágil. Mas eu ganho muito mais vantagem em um plano aberto do que ele, pois ele não poderia ficar subindo em árvores e tacando cocô (artilharia pesada) em mim de longe. Em um jogo de luta, ele seria um zoner que ganha bastante vantagem estando longe do oponente, mas logo perde todas as suas defesas se alguém o alcançar.",10,"É uma GALINHA. O que ela vai fazer? Gritar ""cocoricó""? Agarro e jogo ela longe que nem uma bola de basquete.",2,"Acho muito difícil eu ganhar de um predador natural como o lobo. Se já não basta a mordida dolorosa dele, ainda tenho que levar em conta suas garras e agilidade natural. Eu tenho até uma chance se eu conseguir chegar nele para subjugá-lo com os meus braços, mas eu acho bem difícil.",1,"Esses bichos são grandes e correm a 80km/h, só uma chifrada em alta velocidade e eu vou de base. Mesmo se eu desviar da chifrada, ainda tem a coice que ele pode me dar. Talvez ele não seja tão resistente quanto um lobo, mas acho muito mais difícil subjugar um cervo.",0,"Talvez ele nunca chegaria em mim, mas isso não é uma vantagem, porque eu precisaria chegar perto dele, e caso eu faça isso eu tô MORTO. Crocodilos são extremamente fortes.",4,"Essa é uma ave que eu não estou confiante de que poderia derrotar. Gansos são bem agressivos e territoriais, e uma bicada dessas deve doer MUITO. Também é um animal relativamente ágil e de grande porte.",0,"Olha o porte físico desse bicho. Eu sei que eles são normalmente pacíficos, gentis, e tal, mas em uma luta eu vou ser ESMAGADO.",0,"Eu acabei de pesquisar aqui e descobri que as garras de um avestruz têm até 10cm de comprimento. Além disso, um único golpe poderoso de um avestruz pode matar até um LEÃO, quem diria um humano. Então não, eu não ganho de um avestruz de jeito nenhum. Acho que eu nem chegaria perto dele, essa ave me dá muito medo.",0,"Eles podem até ser pequenos, mas são agressivos, têm corpos muito resistentes e correm muito rápido. Resumindo: eu tô morto.",0,"De frente eu tomo uma chifrada, e de trás eu tomo um chutão. Bodes me assustam.",0,"Muito musculoso e atlético. Um chute desse aí deve doer demais também, sem contar que cavalo também morde feio.",10,"Eu tenho uma gata agressiva e muito combatente, então meus reflexos estão em dia. Eu simplesmente desviaria de todas as bicudas da coruja, e assim que eu conseguisse agarrá-la, eu emergiria vencedor.",0,"Aparentemente, o único ponto fraco de uma onça é caso uma pessoa MUITO forte consiga dar um murro no meio da cabeça dela, entre os olhos. Eu não sou uma pessoa muito forte. Primeiro avanço da onça e eu vou pro beleléu.",4,"Tá, eu sei que guaxinins têm garras afiadas, dentes que machucam, e ainda causam dano de veneno (doença transmissível) em seus ataques. MAS, são animais pequenos e não muito fortes. Com os meus reflexos, treinados por cerca de 7 anos com uma gata possuída em casa, eu desviaria das garras do guaxinim e meteria um soco na fuça dele.",3,"Talvez se eu conseguir agarrá-la antes da mesma conseguir me agarrar, mas aí ela pode só enforcar o meu braço. Mesmo se eu derrotá-la, eu morro algumas horas depois com um dos 7498491 venenos transmitidos por cobra.",3,"Acho que não é tão agressiva quanto outros animais de grande porte, mas posso estar errado. Acho muito difícil eu conseguir subjugar uma vaca, mas diferente dos outros animais, eu pelo menos tenho uma chance pequena.",0,Sabia que um chute de um canguru consegue quebrar as costelas e/ou perfurar os intestinos do seu oponente? Agora adicione as garras enormes à equação.,0,É um leão. Acho que eu sirvo de almoço pros filhos dele.,6,"Acho que eu sairia dessa luta muito ferido, mas com sorte, e ataques decisivos, eu esmago a carapaça dele e emerjo vitorioso.",5,"Eu não acho que morsas sejam muito de atacar seres humanos, mas eu também acho que teríamos uma luta equilibrada. É um 50/50.",0,"Touros são musculosos, ágeis e têm chifres enormes. Eu sou um ser humano.",0,Vou ganhar um abraço tão bom que a minha alma vai sair do corpo e nunca mais voltar.,7,"Elas podem até ter capacidade de ataque e tal, mas são pequenas e frágeis. Acho que eu ganho de uma, mas teria que tomar cuidado contra os seus golpes rápidos.",9,Olha a composição do corpo de um pinguim. Ele parece um cone. Acho que se eu fizer uma força e derrubar o pinguim ele só fica lá deitado se batendo. Fácil.,10,"O rato é pequeno e vulnerável. Sim, ele tem garras e dentes longos, mas eu tenho mais ou menos 20x o tamanho dele. Se me derem uma vacina depois da luta eu saio vivo de boas. ",10,"Só preciso tomar cuidado com os seus dentes. No geral é um animal indefeso, mas talvez eu precise de uma UTI depois da luta por causa do carrapato muito comumente encontrado em sua pele que pode me levar à morte em dias.",0,"Enquanto eu sou 20 vezes maior que um rato, um elefante dá uns 3 de mim. Nos primeiros segundos da luta eu já sou derrubado e todos meus ossos serão esmagados.",7,"Eu imagino que eu não estaria completamente pelado em uma arena, então eu tenho proteção contra os espinhos. Caso o contrário, a luta seria mais acirrada.",3,"Não acho que ela tenha muita capacidade de ataque (posso estar errado), mas eu também não tenho dano o suficiente para perfurar suas defesas. Em uma guerra de atrito, a tartaruga gigante vence.",2,"Animais muito grandes, e provavelmente tem um chutão doloroso. Eu devo ser só um trecho de areia nos olhos de um camelo.",3,"Pelo visto é um animal bem pacífico que não ataca humanos, mas ele estaria em uma luta, então é bem difícil ele NÃO me atacar. Isso seria contra as regras. Logo, só pelo porte físico, acho que eu perco.",2,Sabia que só a mordida de um lagarto é tão forte que tem a capacidade de arrancar o dedo de alguém? Pois é. Agora junta isso com o seu corpo mais resistente que o normal e essas garras enormes.,6,"Tenho que tomar cuidado com a mordida dele, pois ele secreta um veneno que causa uma dor terrível, tão poderosa que nem um remédio de ignorar dor consegue aliviar. Tirando isso, acho que eu tenho boas chances.",
30/11/2022 10:40:58,21,Prefiro não dizer,"Ciência de Dados, Matemática Aplicada",Sim. Li o texto inteiro (umas duas vezes pra ter certeza que não esqueci nenhum detalhe) e sei que levarei tudo em consideração para minha resposta.,5,Sufocando o nariz dele e segurando a boca dele fechada ao mesmo tempo. Assim ele morreria asfixiado,10,Só torcer o pescoço,10,Segue a manha do pescoçinho,10,É uma galinha,4,Além das garras ele tem dentes,4,não tanco,0,Não consigo tocar em répteis,10,pescoço fácil,0,sacnagem isso aqui,6,"avestruzes selvagens são máquinas mortíferas, nem com um pau na mão ",1,olha a cara desse bicho,10,só montar nele e fazer ele socar a cabeça no chão até morrer,1,cri,10,essa daqui não da pra torcer o pescoço mas acho que tanco batendo ela no chão,0,:\,10,rodar ele pelo rabo até morrer,0,não consigo encostar em repteis/ tem veneno?,2,vc nunca viu uma vaca maluca,0,não tem aquele filme de canguru lutador? olha meu bracinho,0,sem comentarios,10,só arrancar as patas e fica fácil,0,não da pra socar banha,0,,0,,4,,10,socaria no chão até morrer,10,só sentar em cima,0,não existe a possibilidade de matar um bicho fofo dessses,0,;(,0,espinhos venenosos?,10,olha o pescocinho...,10,pescoço,0,esse não esse não dá,3,réptil não tanco,10,esse é fácil fechar as vias aéreas,"Faltou colocar uma carpa, uma mariposa, um chiuaua ( não sei escrever) e um gatinho"
30/11/2022 12:03:11,19,Masculino,,Sim. Li o texto inteiro (umas duas vezes pra ter certeza que não esqueci nenhum detalhe) e sei que levarei tudo em consideração para minha resposta.,8,"Um porco de criação eu me sinto confiante em meter a porrada, mas um porco selvagem já seria mais complicado",10,Se eu perder pra um pato pode largar mão,8,"Macaco quando entra no modo assassino é perigoso, mas esse macaco ai dá foto dá nem pro gasto",10,Acho que nem o Rodrigo perderia pra uma galinha,2,KKKKKKKKKK MORRIA MUITO,3,A partir daqui to vendo que só vou de base,0,"Nunca na vida, você tá maluko",7,Dá um pouco de medo mas no mano a mano ali não tem chance não,0,Não. Só não.,5,"Sou neutro nessa daqui, nunca vi um avestruz brigando",2,Ai o porco selvagem. Não tankaria nunca,3,Ia ser briga de chifre contra chifre,7,Frente a frente ele faz o que? Só não tomar coice,4,Muito rápida e tem vantagem aérea,0,Outro que me destruía em 1 minuto,8,Ia sair todo arranhado mas dá nada,5,Não especificou se é venenosa ou não. Essa informação é importante,7,"Acho que vacas são muito pacíficas, não tem conhecimentos de luta",1,Não luto boxe,0,Nunca,0,Não é esse dai o soco mais forte do planeta?,8,Sai nem do lugar ,1,De novo aqui é chifre contra chifre mas eu acho que o dele é maior,0,Nem se estivesse hibernando,4,"Iria mais confiante que no lobo, mas acho que não ia aguentar não",9,Pinguim é a galinha do gelo po,10,Suave,8,"Eu ia chorar de dó, mas sim",0,Eu não sei como isso funcionaria mas eu ia morrer fácil,5,Mixed feelings about it,9,"Não sei como eu mataria ela, mas também não ia morrer também",4,Só mordidona maluca,4,Acho que a quantidade de corcovas não altera o resultado,5,Muito rápido esse bicho tá maluco,8,Com chapéu eu venceria sim,
30/11/2022 12:26:19,20,Masculino,Ciência de Dados,Sim. Li o texto inteiro (umas duas vezes pra ter certeza que não esqueci nenhum detalhe) e sei que levarei tudo em consideração para minha resposta.,2,,7,,1,,8,,0,,0,,0,,2,,0,,1,,0,,0,,0,,3,,0,,3,,0,,0,,0,,0,,1,que aberração é essa meu deus eu saio é correndo,1,,0,,0,,2,,6,,5,,0,nunca machucaria uma capivara,0,,3,,10,só botar ela de cabeça pra baixo e deixar ela assim até morrer de fome,0,,0,,0,,0,o perry iria encontrar alguma maneira cômica de vencer,
30/11/2022 12:28:08,20,Masculino,,Sim. Li o texto inteiro (umas duas vezes pra ter certeza que não esqueci nenhum detalhe) e sei que levarei tudo em consideração para minha resposta.,4,honestamente nao me sinto confiante mais pq mo nojo de sujeira bro quero lutar com isso n lmao,10,quack quack é o carai vem pra cima pato fudido,7,acho que da pra ganhar mas nao tenho certeza,0,"galinha é o ser mais poderoso do universo quando ela quer ser, obvio que nao ganhava",5,a resposta que eu queria dar por ser furry meu advogado disse que é melhor nao dar,5,same as lobo,0,nem fudendo olha esse bixao ai kekw,6,com esforço acho q da,0,viraria saco de pancada isso sim olha o tamanho do homi,5,sim pois eu vi esse video https://www.youtube.com/watch?v=kjTz3-wIZeE,5,nao tenho certeza nao sla,2,"acho que nao pq mo chifrao, bixo corno do carai",2,nem fudendo mo grandao e o chute doi pra carai,7,"so dar um socao q gg, foda é dar esse socao",0, same as lobo,0,nao pq fofo dms pra eu bater nele,0,nojo ia so correr,0,coitada mano nem quero n,5,acho q eu n venceria um australiano mas da pra tentar,0,same as lobo,7,so chutar a cabeça forte o suficiente,3,100% a morsa kekw bixo corno ao contrario,3,"contra corno é foda, acho q n",5,acho q da pra entender qual resposta seria,5,owo,0,tadinho mo fofo ele quero n,5,so dar um chutao e gg,0,"capivara é tesouro nacional nunca q eu ia bater em uma, simplesmente ""ok i pull up""",0,gg pro elefante apenas,6,so dar um jeito de virar o homi,6,so dar um jeito de chutar a cabeça,3,gg covas diff,5,menos covas entao acho q da,3,acho q n pelas garra,0,nem mano o cara é um agente secreto como q ganha,gg sou fraco dms venço de nada kekw
30/11/2022 12:28:52,21,Feminino,,Sim. Li o texto inteiro (umas duas vezes pra ter certeza que não esqueci nenhum detalhe) e sei que levarei tudo em consideração para minha resposta.,5,,7,,0,,8,,0,,1,,0,,4,,0,,1,,1,,3,,5,,7,,0,,4,,5,,8,,2,,0,,9,,8,,1,,0,,3,,9,,8,,5,,0,,8,,9,,0,,0,,5,,9,,
30/11/2022 12:41:14,19,Outro,,Sim. Li o texto inteiro (umas duas vezes pra ter certeza que não esqueci nenhum detalhe) e sei que levarei tudo em consideração para minha resposta.,2,"Ele é muito maior em peso do que eu e pode me atropelar, e eu tenho nojo de porcos",10,Estrangulava na porrada esse patinho ,5,Acho que iríamos empatar,8,"Quebrava na porrada também, mas ela ia me bicar pra se defender",1,"Ia morrer rápido, mas ia fazer um carinho nele",3,"Ia assustar ele no começo, mas depois ele ia ficar bravo e me dar cabeçada",0,Jamais venceria esse reizinho,6,"Estrangulava também, mas ia sair machucada",0,olha esse bicho.,2,Ele ia correr e me atropelar também ,0,um tanque de guerra,3,esse ia me cabecear também ,0,coice.,5,"vivo sim, intacto não ",0,ia me matar logo,7,"ia quebrar esse maluco no soco, mas guaxinins são danados",5,depende se for venenosa ou não ,3,ia me atropelar também ,0,o bicho mais bombado da natureza,10,raparia esse cabelo dele e ele ficaria sem forças ,6,"ele me beliscaria, mas eu ia bater a cabeça desse safado no chão ",4,,0,,2,,8,,9,,10,,7,,0,,4,,4,,1,,2,,0,,10,,
30/11/2022 12:57:47,19,Masculino,,Sim. Li o texto inteiro (umas duas vezes pra ter certeza que não esqueci nenhum detalhe) e sei que levarei tudo em consideração para minha resposta.,8,"O porco é forte, mas como estarei completamente motivado creio que uns chutes na cabeça dele serveriam.",10,Fácil,6,,10,,3,,6,,2,,6,,1,,7,,4,,7,,5,,7,,0,,8,,6,,7,,4,,0,,2,,2,,1,,2,,6,,10,,10,,10,,0,,10,Meteria a bica nele,10,,5,,5,,9,,10,,
30/11/2022 12:59:03,19,Feminino,,Sim. Li o texto inteiro (umas duas vezes pra ter certeza que não esqueci nenhum detalhe) e sei que levarei tudo em consideração para minha resposta.,4,Um porco normal tem mais que o quádruplo do meu peso tá louco,9,Só um soco o frango vai de base,0,"Acidente do Travis o chimpanzé, fevereiro de 2009, EUA.",3,Elas tem um moicano natural isso é muito hardcore,0,É  um lobo,2,,0,,9,Não conte pro IBAMA mas com 7 anos eu desmaiei um ganso no soco em legítima defesa,0,,7,Animal ridículo ,2,,3,,0,,8,,1,,9,,4,Depende da cobra tem umas muito flop,2,,1,,0,,0,Se eu visse isso iria chorar e convulsionar imediatamente ,0,,0,,2,,7,,7,,9,,4,,0,,4,,5,,3,,0,,6,,8,,
30/11/2022 13:05:45,17,Masculino,,Sim. Li o texto inteiro (umas duas vezes pra ter certeza que não esqueci nenhum detalhe) e sei que levarei tudo em consideração para minha resposta.,6,eu sou bem fraquinho então não sei se conseguiria derrotar ele mas enfim.,9,eu consigo mas eu nao quero.,5,ele é muito mais ágil mas eu sou maior.,10,,0,lobos são enormes.,2,se ele vier com vontade pra cima de mim eu to frito.,0,um CROCODILO?? nem pra ser um jacaré??,6,tem uma bicada forte né.,0,,0,,0,,0,,0,,4,,0,,6,ele vai me dar umas feridas que podem me matar posteriormente de infecção,1,,1,,0,,0,,5,é literalmente só pular em cima dele,0,,0,,0,,3,,8,club esse penguin,9,essa foi boa. acho que a mesma questão que com o raccoon,2,coitadinha,0,,1,"se eu tivesse roupas, um 1, pelado é 0 mesmo.",5,quase confundi ccom um ouriço. acho que pularia em cima desse também.,2,,2,quanto mais corcova melhor eu acho,1,corcova,4,,acho que evolutivamente a unica coisa a favor do ser humano na floresta são suas ferramentas. se voce tira isso do cara nao tem muito o que fazer mesmo.
30/11/2022 13:10:26,17,Outro,,Sim. Li o texto inteiro (umas duas vezes pra ter certeza que não esqueci nenhum detalhe) e sei que levarei tudo em consideração para minha resposta.,4,Se ele conseguisse me derrubar já era,7,"Basta um soco bem dado, mas eu não sairia inteiro",5,Depende do quão ágil for o macaco,8,Se não for um galo tá sussa,3,,3,,2,,6,,1,,2,,2,,4,,1,,5,,1,Só não marquei 0 porque nada é impossível ,7,"Se ele não me transmitir raiva, talvez ",8,"Peçonhenta? Constritora? Qual o tamanho? Se for uma sucuri, nem fodendo",2,,1,,2,,5,"Eu não faço ideia de como eu mataria esse merda, mas eu também não sei como ele mataria.",1,O bicho é uma almofada de gordura pra absorver impacto e ainda por cima tem dois dentões e muito potencial de me esmagar,2,,1,,7,Não sairia inteiro ,6,,9,Se eu morrer pra uma ratazana ia ser muito humilhante,6,,0,,6,"Não consigo me imaginar morrendo pra um porco-espinho, mas não sei como mataria",5,,3,,4,,5,Qual lagarto?,7,Depende se é macho ou fêmea (macho: 6) (fêmea: 8),
